false,true,true,false,false,true,true,true
long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
table,_start,_stop,_time,_value,_field,_measurement,id
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,11.37,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,11.42,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,10.78,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,6.03,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,3.15,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
10,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,1.91,flow,METER,cf591021-46c9-4004-956e-5cc6bde86f97
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-4.8,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-5.14,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-4.88,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-4.18,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-3.3,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,-2.27,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,-0.17,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,1.88,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,17.25,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,18.47,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,18.14,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,18.92,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,17.96,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,17.26,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,17.24,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,17.33,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,17.66,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,19.1,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,20.97,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,22.98,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,24.5,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,23.36,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,12.56,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,6.58,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,4.28,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,2.88,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,2.33,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,2.38,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,3.42,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,5.02,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,7.32,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,12.85,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,17.18,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,18.41,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,18.88,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,18.66,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,17.91,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,17.92,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,16.93,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,16.83,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,17.36,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,19.46,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,20.48,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,23.69,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,23.95,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,22.67,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,12.56,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,6.6,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
11,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,4.15,flow,METER,1e37e194-efdf-4878-a4b2-b11514aa2448
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,0.49,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,0.37,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,0.31,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,0.31,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,0.38,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,0.53,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,0.78,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,1.34,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,1.76,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,1.91,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,1.97,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,1.97,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,1.94,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,1.87,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,1.84,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,1.84,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,1.88,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,2.01,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,2.23,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,2.5,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,2.57,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,2.45,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,1.32,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,0.7,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,0.49,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,0.37,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,0.31,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,0.31,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,0.38,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,0.53,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,0.78,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,1.34,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,1.76,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,1.91,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,1.97,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,1.97,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,1.94,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,1.87,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,1.84,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,1.84,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,1.88,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,2.01,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,2.23,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,2.5,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,2.57,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,2.45,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,1.32,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,0.7,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
12,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,0.49,flow,METER,1f105023-0a17-4f36-abd9-84624092ed94
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,1.54,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,1.61,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,1.52,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,1.31,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,1.07,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,0.79,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,-0.13,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,-1,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,-4.68,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,-4.99,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,-4.84,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,-5.11,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,-4.8,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,-4.61,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,-4.63,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,-4.66,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,-4.74,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,-5.14,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,-5.63,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,-6.13,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,-6.6,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,-6.3,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,-3.38,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,-1.77,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,-1.13,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,-0.73,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,-0.59,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,-0.6,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,-0.91,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,-1.35,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,-1.97,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,-3.47,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,-4.65,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,-4.98,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,-5.1,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,-5.02,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,-4.78,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,-4.84,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,-4.52,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,-4.49,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,-4.64,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,-5.27,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,-5.46,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,-6.38,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,-6.41,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,-6.06,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,-3.38,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,-1.77,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
13,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,-1.09,flow,METER,b7ee6f0b-83f6-4d47-a35a-f11ee138fe50
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,0.84,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,0.78,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,0.72,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,0.65,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,0.63,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,0.61,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,0.58,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
